Difficulty,Affix Type,Affix,"% Affix weight
(inside rand table)","% Affix drop chance
(all rand tables)","Table
DB Record","Randomizer
DB Record",dbr,pack,record
Normal,Prefix,Insulated,8.67804454729534,0.6675418882534879,xpack/torsomage_n04.dbr,defensive_resistcold_02.dbr,defensive_resistcold_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistcold_02.dbr
Normal,Prefix,Transcendent,0.433902227364767,0.0333770944126744,xpack/torsomage_n04.dbr,xpack/rare_allresists_01.dbr,rare_allresists_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_allresists_01.dbr
Normal,Prefix,Durable,2.89268151576511,0.22251396275116297,xpack/torsomage_n04.dbr,defensive_protection_03.dbr,defensive_protection_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_03.dbr
Normal,Prefix,Resistant,0.433902227364767,0.0333770944126744,xpack/torsomage_n04.dbr,defensive_resistmulti_coldfire_03.dbr,defensive_resistmulti_coldfire_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_coldfire_03.dbr
Normal,Prefix,Curative,4.33902227364767,0.33377094412674396,xpack/torsomage_n04.dbr,defensive_resistpoison_03.dbr,defensive_resistpoison_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpoison_03.dbr
Normal,Prefix,Aristotle's,0.376048597049465,0.0289268151576511,xpack/torsomage_n04.dbr,rare_intmana_02.dbr,rare_intmana_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_intmana_02.dbr
Normal,Prefix,Honor Guard’s,0.75209719409893,0.0578536303153023,xpack/torsomage_n04.dbr,rare_honorguards_01.dbr,rare_honorguards_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_01.dbr
Normal,Prefix,Robust,0.289268151576511,0.0222513962751163,xpack/torsomage_n04.dbr,rare_strlife_02.dbr,rare_strlife_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_02.dbr
Normal,Prefix,Resistant,0.433902227364767,0.0333770944126744,xpack/torsomage_n04.dbr,defensive_resistmulti_firelightning_03.dbr,defensive_resistmulti_firelightning_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_firelightning_03.dbr
Normal,Prefix,Insulated,8.67804454729534,0.6675418882534879,xpack/torsomage_n04.dbr,defensive_resistlightning_02.dbr,defensive_resistlightning_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistlightning_02.dbr
Normal,Prefix,Tempered,4.33902227364767,0.33377094412674396,xpack/torsomage_n04.dbr,defensive_resistpierce_03.dbr,defensive_resistpierce_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpierce_03.dbr
Normal,Prefix,Light,8.33092276540353,0.640840212723348,xpack/torsomage_n04.dbr,character_reducedequipreq_01.dbr,character_reducedequipreq_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_reducedequipreq_01.dbr
Normal,Prefix,Exalted,1.09921897599074,0.0845553058454418,xpack/torsomage_n04.dbr,rare_exalted_01.dbr,rare_exalted_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_exalted_01.dbr
Normal,Prefix,Resistant,0.433902227364767,0.0333770944126744,xpack/torsomage_n04.dbr,defensive_resistmulti_lightningcold_03.dbr,defensive_resistmulti_lightningcold_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_lightningcold_03.dbr
Normal,Prefix,Scholar's,20.248770610355802,1.55759773925814,xpack/torsomage_n04.dbr,character_attributeenergy_02.dbr,character_attributeenergy_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_02.dbr
Normal,Prefix,Rigid,4.33902227364767,0.33377094412674396,xpack/torsomage_n04.dbr,defensive_resistpierce_02.dbr,defensive_resistpierce_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpierce_02.dbr
Normal,Prefix,Stout,18.8024298524732,1.4463407578825602,xpack/torsomage_n04.dbr,defensive_protection_04.dbr,defensive_protection_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_04.dbr
Normal,Prefix,Honor Guard’s,0.578536303153023,0.0445027925502325,xpack/torsomage_n04.dbr,rare_honorguards_02.dbr,rare_honorguards_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_02.dbr
Normal,Prefix,Exalted,1.06681639528355,0.0820627996371961,xpack/torsomelee_n04.dbr,rare_exalted_01.dbr,rare_exalted_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_exalted_01.dbr
Normal,Prefix,Light,8.08534531162268,0.6219496393555911,xpack/torsomelee_n04.dbr,character_reducedequipreq_01.dbr,character_reducedequipreq_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_reducedequipreq_01.dbr
Normal,Prefix,Resistant,0.421111734980348,0.0323932103831037,xpack/torsomelee_n04.dbr,defensive_resistmulti_lightningcold_03.dbr,defensive_resistmulti_lightningcold_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_lightningcold_03.dbr
Normal,Prefix,Insulated,8.42223469960696,0.647864207662074,xpack/torsomelee_n04.dbr,defensive_resistlightning_02.dbr,defensive_resistlightning_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistlightning_02.dbr
Normal,Prefix,Tempered,4.21111734980348,0.323932103831037,xpack/torsomelee_n04.dbr,defensive_resistpierce_03.dbr,defensive_resistpierce_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpierce_03.dbr
Normal,Prefix,Stout,18.248175182481802,1.40370578326783,xpack/torsomelee_n04.dbr,defensive_protection_04.dbr,defensive_protection_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_04.dbr
Normal,Prefix,Honor Guard’s,0.561482313307131,0.0431909471774716,xpack/torsomelee_n04.dbr,rare_honorguards_02.dbr,rare_honorguards_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_02.dbr
Normal,Prefix,Scholar's,19.6518809657496,1.51168315121151,xpack/torsomelee_n04.dbr,character_attributeenergy_02.dbr,character_attributeenergy_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_02.dbr
Normal,Prefix,Rigid,4.21111734980348,0.323932103831037,xpack/torsomelee_n04.dbr,defensive_resistpierce_02.dbr,defensive_resistpierce_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpierce_02.dbr
Normal,Prefix,Durable,2.80741156653565,0.215954735887358,xpack/torsomelee_n04.dbr,defensive_protection_03.dbr,defensive_protection_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_03.dbr
Normal,Prefix,Resistant,0.421111734980348,0.0323932103831037,xpack/torsomelee_n04.dbr,defensive_resistmulti_coldfire_03.dbr,defensive_resistmulti_coldfire_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_coldfire_03.dbr
Normal,Prefix,Juggernaut’s,1.12296462661426,0.0863818943549432,xpack/torsomelee_n04.dbr,rare_juggernaught'sarmor_01.dbr,rare_juggernaught'sarmor_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_juggernaught'sarmor_01.dbr
Normal,Prefix,Veteran’s,1.20718697361033,0.09286053643156401,xpack/torsomelee_n04.dbr,rare_veteransarmor_01.dbr,rare_veteransarmor_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_veteransarmor_01.dbr
Normal,Prefix,Mountaineer’s,0.8141493542953401,0.0626268734073338,xpack/torsomelee_n04.dbr,rare_mountaineers_01.dbr,rare_mountaineers_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_mountaineers_01.dbr
Normal,Prefix,Resistant,0.421111734980348,0.0323932103831037,xpack/torsomelee_n04.dbr,defensive_resistmulti_firelightning_03.dbr,defensive_resistmulti_firelightning_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_firelightning_03.dbr
Normal,Prefix,Curative,4.21111734980348,0.323932103831037,xpack/torsomelee_n04.dbr,defensive_resistpoison_03.dbr,defensive_resistpoison_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpoison_03.dbr
Normal,Prefix,Honor Guard’s,0.7299270072992701,0.0561482313307131,xpack/torsomelee_n04.dbr,rare_honorguards_01.dbr,rare_honorguards_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_01.dbr
Normal,Prefix,Robust,0.280741156653565,0.0215954735887358,xpack/torsomelee_n04.dbr,rare_strlife_02.dbr,rare_strlife_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_02.dbr
Normal,Prefix,Hale,0.25266704098820897,0.0194359262298622,xpack/torsomelee_n04.dbr,rare_strlife_03.dbr,rare_strlife_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_03.dbr
Normal,Prefix,Insulated,8.42223469960696,0.647864207662074,xpack/torsomelee_n04.dbr,defensive_resistcold_02.dbr,defensive_resistcold_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistcold_02.dbr
Normal,Prefix,Insulated,8.42223469960696,0.647864207662074,xpack/torsomelee_n04.dbr,defensive_resistfire_02.dbr,defensive_resistfire_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistfire_02.dbr
Normal,Prefix,Transcendent,0.421111734980348,0.0323932103831037,xpack/torsomelee_n04.dbr,xpack/rare_allresists_01.dbr,rare_allresists_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_allresists_01.dbr
Normal,Prefix,Shining,0.561482313307131,0.0431909471774716,xpack/torsomelee_n04.dbr,xpack/rare_demonprotectstrarmor_02.dbr,rare_demonprotectstrarmor_02.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_demonprotectstrarmor_02.dbr
Normal,Prefix,Cleansing,4.21111734980348,0.323932103831037,xpack/torsomelee_n04.dbr,defensive_resistpoison_02.dbr,defensive_resistpoison_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpoison_02.dbr
Normal,Prefix,Hardy,0.449185850645705,0.0345527577419773,xpack/torsomelee_n04.dbr,rare_strlife_01.dbr,rare_strlife_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_01.dbr
Normal,Prefix,Profaned,0.36496350364963503,0.0280741156653565,xpack/torsomelee_n04.dbr,xpack/rare_negregenpoisonretal%poison_02.dbr,rare_negregenpoisonretal%poison_02.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_negregenpoisonretal%poison_02.dbr
Normal,Suffix,of Protection,3.4285714285714306,0.149068322981366,xpack/torsomelee_n04.dbr,defensive_%protection_01.dbr,defensive_%protection_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\defensive_%protection_01.dbr
Normal,Suffix,of Survival,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributelife_03.dbr,character_attributelife_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributelife_03.dbr
Normal,Suffix,of Restoration,1.9047619047619,0.08281573498964799,xpack/torsomelee_n04.dbr,character_regenlife_03.dbr,character_regenlife_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_regenlife_03.dbr
Normal,Suffix,of Acuity,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributeintelligence_03.dbr,character_attributeintelligence_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeintelligence_03.dbr
Normal,Suffix,of Momentum,2.38095238095238,0.10351966873706,xpack/torsomelee_n04.dbr,xpack/defensive_resistslow_02.dbr,defensive_resistslow_02.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistslow_02.dbr
Normal,Suffix,of Refuge,0.47619047619047605,0.020703933747411998,xpack/torsomelee_n04.dbr,rare_da%protect_01.dbr,rare_da%protect_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_da%protect_01.dbr
Normal,Suffix,of Vitality,3.80952380952381,0.16563146997929598,xpack/torsomelee_n04.dbr,character_attributelife_04.dbr,character_attributelife_04.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributelife_04.dbr
Normal,Suffix,of Inertia,6.19047619047619,0.269151138716356,xpack/torsomelee_n04.dbr,xpack/defensive_resistslow_01.dbr,defensive_resistslow_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistslow_01.dbr
Normal,Suffix,of the Glade,0.38095238095238104,0.0165631469979296,xpack/torsomelee_n04.dbr,rare_glade_armor_01.dbr,rare_glade_armor_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_glade_armor_01.dbr
Normal,Suffix,of Spirit,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributeenergy_02.dbr,character_attributeenergy_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeenergy_02.dbr
Normal,Suffix,of Willpower,1.42857142857143,0.06211180124223599,xpack/torsomelee_n04.dbr,xpack/defensive_resistsleep_02.dbr,defensive_resistsleep_02.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistsleep_02.dbr
Normal,Suffix,of Rejuvenation,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_regenlife_02.dbr,character_regenlife_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_regenlife_02.dbr
Normal,Suffix,of the Wilds,0.47619047619047605,0.020703933747411998,xpack/torsomelee_n04.dbr,rare_pierceret%life_01.dbr,rare_pierceret%life_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_pierceret%life_01.dbr
Normal,Suffix,of Endowment,2.85714285714286,0.12422360248447198,xpack/torsomelee_n04.dbr,character_abilitydefensive_03.dbr,character_abilitydefensive_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_03.dbr
Normal,Suffix,of Champions,0.7619047619047621,0.0331262939958592,xpack/torsomelee_n04.dbr,xpack/rare_healthmanatotaldmg_01.dbr,rare_healthmanatotaldmg_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_healthmanatotaldmg_01.dbr
Normal,Suffix,of Needles,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,retaliation_pierce_01.dbr,retaliation_pierce_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_pierce_01.dbr
Normal,Suffix,of Reasoning,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributeintelligence_02.dbr,character_attributeintelligence_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeintelligence_02.dbr
Normal,Suffix,of Prowess,1.9047619047619,0.08281573498964799,xpack/torsomelee_n04.dbr,character_abilitydefensive_04.dbr,character_abilitydefensive_04.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_04.dbr
Normal,Suffix,of Thorns,1.9047619047619,0.08281573498964799,xpack/torsomelee_n04.dbr,retaliation_pierce_02.dbr,retaliation_pierce_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_pierce_02.dbr
Normal,Suffix,of Strength,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributestrength_02.dbr,character_attributestrength_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributestrength_02.dbr
Normal,Suffix,of Discipline,2.38095238095238,0.10351966873706,xpack/torsomelee_n04.dbr,xpack/defensive_resistsleep_01.dbr,defensive_resistsleep_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistsleep_01.dbr
Normal,Suffix,of Finesse,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributedexterity_03.dbr,character_attributedexterity_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributedexterity_03.dbr
Normal,Suffix,of Virility,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributestrength_03.dbr,character_attributestrength_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributestrength_03.dbr
Normal,Suffix,of Dexterity,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributedexterity_02.dbr,character_attributedexterity_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributedexterity_02.dbr
Normal,Suffix,of Essence,5.71428571428571,0.24844720496894396,xpack/torsomelee_n04.dbr,character_attributeenergy_03.dbr,character_attributeenergy_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeenergy_03.dbr
Normal,Suffix,of Reprisal,4.76190476190476,0.20703933747412,xpack/torsomelee_n04.dbr,retaliation_leechlife_01.dbr,retaliation_leechlife_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_leechlife_01.dbr
Normal,Suffix,of Retribution,0.9523809523809521,0.041407867494823995,xpack/torsomelee_n04.dbr,retaliation_leechlife_02.dbr,retaliation_leechlife_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_leechlife_02.dbr
Normal,Suffix,of Shelter,0.38095238095238104,0.0165631469979296,xpack/torsomelee_n04.dbr,defensive_%protection_02.dbr,defensive_%protection_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\defensive_%protection_02.dbr
Normal,Suffix,of Solace,0.7619047619047621,0.0331262939958592,xpack/torsomelee_n04.dbr,xpack/rare_chancetoresistall_02.dbr,rare_chancetoresistall_02.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_chancetoresistall_02.dbr
Normal,Suffix,of Trickery,1.10132158590308,0.0478835472131776,xpack/cluba_n04.dbr,rare_speedattack%dodge_01.dbr,rare_speedattack%dodge_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_speedattack%dodge_01.dbr
Normal,Suffix,of Haste,8.810572687224669,0.38306837770541996,xpack/cluba_n04.dbr,character_speedattack_02.dbr,character_speedattack_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_speedattack_02.dbr
Normal,Suffix,of Quickness,4.40528634361234,0.19153418885270998,xpack/cluba_n04.dbr,character_speedattack_01.dbr,character_speedattack_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_speedattack_01.dbr
Normal,Suffix,of Reckless Power,2.20264317180617,0.0957670944263551,xpack/cluba_n04.dbr,rare_%dmg%str-liferegen_01.dbr,rare_%dmg%str-liferegen_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_%dmg%str-liferegen_01.dbr
Normal,Suffix,of Torment,1.76211453744493,0.0766136755410841,xpack/cluba_n04.dbr,xpack/rare_lifedmgreducedresist_02.dbr,rare_lifedmgreducedresist_02.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_lifedmgreducedresist_02.dbr
Normal,Suffix,of the Betrayer,2.20264317180617,0.0957670944263551,xpack/cluba_n04.dbr,rare_betrayer_01.dbr,rare_betrayer_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_betrayer_01.dbr
Normal,Suffix,of Harrowing,1.76211453744493,0.0766136755410841,xpack/cluba_n04.dbr,xpack/rare_%life+%stun_01.dbr,rare_%life+%stun_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_%life+%stun_01.dbr
Normal,Suffix,of Dexterity,13.215859030836999,0.574602566558131,xpack/cluba_n04.dbr,character_attributedexterity_02.dbr,character_attributedexterity_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributedexterity_02.dbr
Normal,Suffix,of Finesse,13.215859030836999,0.574602566558131,xpack/cluba_n04.dbr,character_attributedexterity_03.dbr,character_attributedexterity_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributedexterity_03.dbr
Normal,Suffix,of Virility,13.215859030836999,0.574602566558131,xpack/cluba_n04.dbr,character_attributestrength_03.dbr,character_attributestrength_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributestrength_03.dbr
Normal,Suffix,of Endowment,13.215859030836999,0.574602566558131,xpack/cluba_n04.dbr,character_abilityoffensive_03.dbr,character_abilityoffensive_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilityoffensive_03.dbr
Normal,Suffix,of Pain,1.76211453744493,0.0766136755410841,xpack/cluba_n04.dbr,xpack/rare_-%speedbleeddmg%bleed_01.dbr,rare_-%speedbleeddmg%bleed_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_-%speedbleeddmg%bleed_01.dbr
Normal,Suffix,of Strength,13.215859030836999,0.574602566558131,xpack/cluba_n04.dbr,character_attributestrength_02.dbr,character_attributestrength_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributestrength_02.dbr
Normal,Suffix,of Prowess,6.607929515418499,0.287301283279065,xpack/cluba_n04.dbr,character_abilityoffensive_04.dbr,character_abilityoffensive_04.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilityoffensive_04.dbr
Normal,Suffix,of the Siren,3.3039647577092497,0.14365064163953303,xpack/cluba_n04.dbr,rare_siren_01.dbr,rare_siren_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_siren_01.dbr
Legendary,Suffix,of Expertise,0.443655723158829,0.0192893792677752,xpack/torsomelee_l04.dbr,character_abilitydefensive_05.dbr,character_abilitydefensive_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_05.dbr
Legendary,Suffix,of Erudition,10.6477373558119,0.462945102426604,xpack/torsomelee_l04.dbr,character_attributeintelligence_05.dbr,character_attributeintelligence_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeintelligence_05.dbr
Legendary,Suffix,of Shelter,1.4196983141082502,0.0617260136568805,xpack/torsomelee_l04.dbr,defensive_%protection_02.dbr,defensive_%protection_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\defensive_%protection_02.dbr
Legendary,Suffix,of Power,10.6477373558119,0.462945102426604,xpack/torsomelee_l04.dbr,character_attributeenergy_05.dbr,character_attributeenergy_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeenergy_05.dbr
Legendary,Suffix,of Regeneration,7.098491570541261,0.30863006828440304,xpack/torsomelee_l04.dbr,character_regenlife_05.dbr,character_regenlife_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_regenlife_05.dbr
Legendary,Suffix,of Immortality,10.6477373558119,0.462945102426604,xpack/torsomelee_l04.dbr,character_attributelife_06.dbr,character_attributelife_06.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributelife_06.dbr
Legendary,Suffix,of Respite,0.8873114463176569,0.0385787585355503,xpack/torsomelee_l04.dbr,xpack/rare_chancetoresistall_03.dbr,rare_chancetoresistall_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_chancetoresistall_03.dbr
Legendary,Suffix,of Supremacy,2.66193433895297,0.115736275606651,xpack/torsomelee_l04.dbr,character_abilitydefensive_07.dbr,character_abilitydefensive_07.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_07.dbr
Legendary,Suffix,of Refuge,0.0887311446317657,0.00385787585355503,xpack/torsomelee_l04.dbr,rare_da%protect_01.dbr,rare_da%protect_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_da%protect_01.dbr
Legendary,Suffix,of Barbs,7.098491570541261,0.30863006828440304,xpack/torsomelee_l04.dbr,retaliation_pierce_03.dbr,retaliation_pierce_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_pierce_03.dbr
Legendary,Suffix,of Impetus,7.98580301685892,0.347208826819953,xpack/torsomelee_l04.dbr,xpack/defensive_resistslow_03.dbr,defensive_resistslow_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistslow_03.dbr
Legendary,Suffix,of Warding,2.12954747116238,0.0925890204853208,xpack/torsomelee_l04.dbr,defensive_%protection_03.dbr,defensive_%protection_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\defensive_%protection_03.dbr
Legendary,Suffix,of Grace,10.6477373558119,0.462945102426604,xpack/torsomelee_l04.dbr,character_attributedexterity_05.dbr,character_attributedexterity_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributedexterity_05.dbr
Legendary,Suffix,of Vengeance,5.32386867790594,0.231472551213302,xpack/torsomelee_l04.dbr,retaliation_leechlife_03.dbr,retaliation_leechlife_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_leechlife_03.dbr
Legendary,Suffix,of Mastery,2.2182786157941403,0.0964468963388758,xpack/torsomelee_l04.dbr,character_abilitydefensive_06.dbr,character_abilitydefensive_06.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_06.dbr
Legendary,Suffix,of Might,10.6477373558119,0.462945102426604,xpack/torsomelee_l04.dbr,character_attributestrength_05.dbr,character_attributestrength_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributestrength_05.dbr
Legendary,Suffix,of Asylum,0.26619343389529704,0.0115736275606651,xpack/torsomelee_l04.dbr,rare_da%protect_02.dbr,rare_da%protect_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_da%protect_02.dbr
Legendary,Suffix,of the Mammoth,2.8393966282165004,0.12345202731376101,xpack/torsomelee_l04.dbr,rare_mammoth_01.dbr,rare_mammoth_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_mammoth_01.dbr
Legendary,Suffix,of the Gods,0.976042590949423,0.0424366343891054,xpack/torsomelee_l04.dbr,xpack/rare_healthmanatotaldmg_03.dbr,rare_healthmanatotaldmg_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_healthmanatotaldmg_03.dbr
Legendary,Suffix,of the Wilds,0.8873114463176569,0.0385787585355503,xpack/torsomelee_l04.dbr,rare_pierceret%life_01.dbr,rare_pierceret%life_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_pierceret%life_01.dbr
Legendary,Suffix,of Fortitude,3.5492457852706303,0.154315034142201,xpack/torsomelee_l04.dbr,xpack/defensive_resistsleep_03.dbr,defensive_resistsleep_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistsleep_03.dbr
Legendary,Suffix,of Sanctuary,0.532386867790595,0.0231472551213302,xpack/torsomelee_l04.dbr,rare_da%protect_03.dbr,rare_da%protect_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_da%protect_03.dbr
Legendary,Suffix,of the Glade,0.354924578527063,0.0154315034142201,xpack/torsomelee_l04.dbr,rare_glade_armor_01.dbr,rare_glade_armor_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_glade_armor_01.dbr
Legendary,Suffix,of Grace,10.958904109589,0.4764740917212629,xpack/torsomage_l04.dbr,character_attributedexterity_05.dbr,character_attributedexterity_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributedexterity_05.dbr
Legendary,Suffix,of Warding,2.1917808219178103,0.0952948183442525,xpack/torsomage_l04.dbr,defensive_%protection_03.dbr,defensive_%protection_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\defensive_%protection_03.dbr
Legendary,Suffix,of Impetus,8.21917808219178,0.35735556879094704,xpack/torsomage_l04.dbr,xpack/defensive_resistslow_03.dbr,defensive_resistslow_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistslow_03.dbr
